ID,Rider,Team,Kls,Me,Scr,Bon,Sum,St,Avg,I,II,III,IV,D,T,M,W,U,Year
18,Maciej Janowski,WRO,Tak,14,128,12,140,73,1.918,17,30,17,4,3,1,0,1,0,2014
12,Maciej Janowski,WRO,Tak,18,181,16,197,92,2.141,36,27,19,6,2,0,0,2,0,2015
31,Maciej Janowski,WRO,Tak,18,127,17,144,86,1.674,15,26,30,11,2,0,0,2,0,2016
19,Maciej Janowski,WRO,Tak,18,163,10,173,88,1.966,32,26,15,8,4,1,0,2,0,2017
8,Maciej Janowski,WRO,Tak,18,188,18,206,94,2.191,36,29,22,4,1,1,0,1,0,2018
15,Maciej Janowski,WRO,Tak,16,142,13,155,79,1.962,28,20,18,11,1,0,0,1,0,2019
8,Maciej Janowski,WRO,Tak,18,185,18,203,94,2.16,37,26,22,7,0,1,0,1,0,2020
2,Maciej Janowski,WRO,Tak,18,216,19,235,91,2.582,48,32,8,2,1,0,0,0,0,2021
7,Maciej Janowski,WRO,Tak,16,210,12,222,101,2.198,43,31,19,7,1,0,0,0,0,2022
20,Maciej Janowski,WRO,Tak,18,142,12,154,81,1.901,22,32,12,12,1,1,1,0,0,2023
19,Maciej Janowski,WRO,Tak,20,185,11,196,103,1.903,30,32,31,8,1,0,0,1,0,2024
53,MaciejKuciapa,RZE,Tak,17,70,12,82,73,1.123,6,12,28,19,7,0,0,1,0,2007
48,MaciejKuciapa,RZE,Tak,16,59,12,71,63,1.127,5,13,18,23,4,0,0,0,0,2011
67,MaciejKuciapa,RZE,Tak,17,62,15,77,74,1.041,6,9,26,21,6,0,0,5,1,2012
31,MadsHansen,CZE,Tak,14,78,16,94,57,1.649,12,11,20,13,1,0,0,0,0,2024
64,MadsKorneliussen,RYB,Nie,2,3,3,6,9,0.667,0,0,3,6,0,0,0,0,0,2017
31,MagnusZetterstroem,GDA,Tak,16,96,19,115,74,1.554,10,26,14,19,1,1,0,2,1,2009
56,MaksimsBogdanovs,GDA,Tak,12,61,5,66,53,1.245,7,11,18,7,8,0,0,2,0,2012
63,MaksymBorowiak,LES,Nie,4,2,0,2,5,0.4,0,1,0,3,0,0,0,1,0,2022
27,MaksymDrabik,WRO,Tak,18,131,12,143,80,1.788,22,21,23,12,0,1,0,1,0,2015
26,MaksymDrabik,WRO,Nie,5,41,3,44,25,1.76,8,6,5,6,0,0,0,0,0,2016
18,MaksymDrabik,WRO,Tak,16,128,8,136,69,1.971,28,15,14,10,2,0,0,0,0,2017
14,MaksymDrabik,WRO,Tak,18,166,15,181,89,2.034,30,29,18,11,1,0,0,0,0,2018
9,MaksymDrabik,WRO,Tak,18,175,13,188,88,2.136,33,30,16,7,2,0,0,0,0,2019
28,MaksymDrabik,WRO,Tak,13,80,11,91,57,1.596,13,13,15,16,0,0,0,0,0,2020
22,MaksymDrabik,LUB,Tak,20,174,24,198,113,1.752,30,28,28,24,1,0,0,2,0,2022
21,MaksymDrabik,CZE,Tak,20,160,13,173,94,1.84,28,27,22,14,2,0,0,1,0,2023
35,MaksymDrabik,CZE,Tak,14,80,7,87,61,1.426,12,15,14,19,0,0,1,0,0,2024
66,MaksymilianBogdanowicz,TOR,Tak,12,7,1,8,31,0.258,0,0,7,22,0,0,0,2,0,2019
63,MarcelKajzer,CZE,Tak,9,20,3,23,31,0.742,2,4,6,17,2,0,0,0,0,2011
58,MarcelKowolik,WRO,Tak,17,36,7,43,51,0.843,6,4,10,28,1,1,0,1,0,2024
83,MarcelSzymko,GDA,Tak,20,23,7,30,53,0.566,0,5,13,32,2,0,0,1,0,2012
70,MarcelSzymko,GDA,Tak,14,27,0,27,54,0.5,0,4,19,30,0,0,0,1,0,2014
69,MarcinBubel,CZE,Nie,3,2,0,2,4,0.5,0,0,2,2,0,0,0,0,0,2010
67,MarcinBubel,CZE,Nie,9,11,1,12,26,0.462,1,0,8,13,4,0,0,0,0,2011
79,MarcinBubel,CZE,Nie,2,4,0,4,6,0.667,0,2,0,4,0,0,0,0,0,2012
48,MarcinJ?drzejewski,BYD,Tak,13,55,11,66,49,1.347,5,11,18,13,0,1,0,1,0,2007
65,MarcinJ?drzejewski,BYD,Nie,8,19,1,20,28,0.714,2,3,7,15,0,0,0,1,0,2009
74,MarcinKo?cielski,TOR,Nie,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2016
70,MarcinKo?cielski,TOR,Nie,6,1,1,2,7,0.286,0,0,1,5,0,0,0,1,0,2018
72,MarcinLe?,RZE,Tak,19,49,4,53,69,0.768,3,15,10,39,1,0,0,1,0,2007
74,MarcinNowak,LES,Nie,1,0,0,0,3,0,0,0,0,2,1,0,0,0,0,2011
92,MarcinNowak,LES,Nie,7,5,2,7,19,0.368,0,0,5,12,1,0,0,0,1,2013
59,MarcinNowak,GRU,Tak,14,33,1,34,47,0.723,2,9,9,24,3,0,0,0,0,2015
43,MarcinNowak,GRU,Tak,14,50,13,63,48,1.313,3,14,13,15,2,1,0,0,0,2016
85,MarcinPiekarski,CZE,Nie,1,0,0,0,3,0,0,0,0,3,0,0,0,0,0,2007
81,MarcinPiekarski,CZE,Nie,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2009
80,MarcinRempa?a,TAR,Nie,8,10,2,12,31,0.387,1,1,5,19,5,0,0,0,0,2007
50,MarcinRempa?a,TAR,Tak,15,68,10,78,67,1.164,5,14,25,21,2,0,0,0,0,2008
52,MarcinRempa?a,TAR,Nie,8,29,5,34,32,1.063,1,9,8,10,2,2,0,0,0,2010
55,MarcinTurowski,GRU,Tak,14,36,7,43,43,1,2,9,12,18,0,0,0,1,1,2019
57,MarcinTurowski,GRU,Nie,9,17,1,18,27,0.667,2,4,3,18,0,0,0,0,0,2020
88,MarcoGaschka,RZE,Nie,7,7,1,8,20,0.4,0,1,5,10,1,1,0,2,0,2012
90,MarcoGaschka,RZE,Nie,8,7,3,10,23,0.435,0,0,7,12,1,0,1,2,0,2013
61,MarcusBirkemose,GOR,Nie,12,9,3,12,21,0.571,1,0,6,13,0,0,0,1,0,2021
46,MariuszStaszewski,BYD,Tak,11,50,7,57,42,1.357,6,6,20,9,1,0,0,0,0,2007
46,MariuszW?grzyk,WRO,Tak,13,56,10,66,55,1.2,6,13,12,15,3,2,1,3,0,2008
72,MarkKarion,LUB,Nie,17,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2021
76,MartinSmolinski,TOR,Nie,2,1,0,1,4,0.25,0,0,1,3,0,0,0,0,0,2009
50,MartinSmolinski,ZIE,Nie,3,6,3,9,8,1.125,0,1,4,3,0,0,0,0,0,2019
43,Martin Vaculik,RZE,Tak,15,70,8,78,62,1.258,7,15,19,16,1,0,0,3,1,2008
26,Martin Vaculik,GDA,Tak,14,123,5,128,77,1.662,21,20,20,15,1,0,0,0,0,2009
16,Martin Vaculik,TAR,Tak,14,110,9,119,64,1.859,21,16,15,8,1,0,1,1,1,2010
25,Martin Vaculik,TAR,Tak,16,112,11,123,72,1.708,22,14,18,17,0,1,0,0,0,2011
13,Martin Vaculik,TAR,Tak,22,195,20,215,106,2.028,38,28,25,13,1,0,0,1,0,2012
50,Martin Vaculik,TAR,Tak,22,120,22,142,97,1.464,12,24,36,24,0,0,0,1,0,2013
5,Martin Vaculik,TAR,Tak,17,191,5,196,85,2.306,51,15,8,8,1,1,0,0,1,2014
6,Martin Vaculik,TAR,Tak,18,204,9,213,95,2.242,40,35,14,6,0,0,0,0,0,2015
12,Martin Vaculik,TOR,Tak,18,174,12,186,93,2,34,26,20,11,1,0,0,1,0,2016
11,Martin Vaculik,GOR,Tak,17,149,20,169,83,2.036,29,22,18,11,1,0,0,2,0,2017
11,Martin Vaculik,GOR,Tak,11,106,7,113,54,2.093,22,14,12,5,0,0,0,1,0,2018
4,Martin Vaculik,ZIE,Tak,18,201,17,218,94,2.319,38,36,15,4,1,0,0,0,0,2019
6,Martin Vaculik,ZIE,Tak,18,188,8,196,90,2.178,44,23,10,8,2,0,0,1,2,2020
6,Martin Vaculik,GOR,Tak,18,172,18,190,86,2.209,35,25,17,8,0,0,0,1,0,2021
5,Martin Vaculik,GOR,Tak,19,190,12,202,89,2.27,40,30,10,9,0,0,0,0,0,2022
4,Martin Vaculik,GOR,Tak,16,181,10,191,84,2.274,38,27,13,5,1,0,0,0,0,2023
7,Martin Vaculik,GOR,Tak,19,188,12,200,93,2.151,36,31,18,7,0,0,0,1,0,2024
47,MatejFerjan,GOR,Tak,13,67,7,74,62,1.194,11,10,14,21,4,0,0,2,0,2008
62,MatejFerjan,RZE,Nie,1,2,1,3,4,0.75,0,0,2,2,0,0,0,0,0,2011
41,MatejKus,TOR,Tak,10,49,5,54,42,1.286,9,7,8,15,2,0,0,1,0,2009
98,MatejKus,TOR,Nie,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2013
39,Matej Zagar,TOR,Tak,17,99,20,119,80,1.488,13,19,22,22,2,1,0,1,0,2007
28,Matej Zagar,RZE,Tak,15,122,7,129,74,1.743,18,21,26,7,1,0,0,1,0,2008
20,Matej Zagar,GOR,Tak,15,116,19,135,73,1.849,19,18,23,12,1,0,0,0,0,2009
29,Matej Zagar,GOR,Tak,16,113,15,128,79,1.62,15,26,16,16,3,1,0,2,0,2010
13,Matej Zagar,GOR,Tak,20,161,22,183,94,1.947,29,23,28,10,2,1,0,1,0,2011
11,Matej Zagar,GOR,Tak,22,183,22,205,97,2.113,39,24,18,12,2,0,0,2,0,2012
8,Matej Zagar,GNI,Tak,17,177,12,189,87,2.172,38,24,15,6,2,1,1,0,0,2013
20,Matej Zagar,GOR,Tak,18,157,17,174,93,1.871,28,24,25,13,1,1,0,1,0,2014
21,Matej Zagar,GOR,Tak,14,124,5,129,69,1.87,23,18,19,5,3,1,0,0,0,2015
25,Matej Zagar,GOR,Tak,17,117,17,134,76,1.763,15,24,24,10,2,1,0,0,0,2016
30,Matej Zagar,CZE,Tak,14,113,5,118,69,1.71,18,20,19,11,1,0,0,0,0,2017
25,Matej Zagar,CZE,Tak,17,121,14,135,78,1.731,17,24,22,13,1,0,0,1,0,2018
25,Matej Zagar,CZE,Tak,18,144,10,154,91,1.692,17,34,25,12,2,0,0,1,0,2019
10,Matej Zagar,LUB,Tak,14,133,18,151,73,2.068,22,23,21,6,1,0,0,0,0,2020
26,Matej Zagar,ZIE,Tak,14,93,10,103,61,1.689,17,12,18,11,2,0,0,1,0,2021
65,Mateusz?opuski,ZIE,Nie,1,2,0,2,3,0.667,0,0,2,1,0,0,0,0,0,2024
58,Mateusz?ukowiak,ZIE,Nie,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,2009
72,Mateusz?widnicki,CZE,Nie,3,1,0,1,8,0.125,0,0,1,7,0,0,0,0,0,2018
50,Mateusz?widnicki,CZE,Tak,13,32,7,39,35,1.114,4,4,12,13,1,0,0,0,1,2020
25,Mateusz?widnicki,CZE,Tak,14,46,15,61,36,1.694,4,12,10,9,0,0,0,0,1,2021
37,Mateusz?widnicki,CZE,Tak,20,90,24,114,78,1.462,10,18,24,22,2,0,0,0,2,2022
67,Mateusz?widnicki,KRO,Nie,13,14,2,16,27,0.593,1,1,9,13,3,0,0,0,0,2023
64,MateuszAffelt,TOR,Tak,12,3,2,5,13,0.385,0,0,3,10,0,0,0,0,0,2022
70,MateuszAffelt,TOR,Tak,19,23,5,28,53,0.528,1,4,12,34,1,0,0,1,0,2023
60,MateuszAffelt,TOR,Nie,9,11,2,13,18,0.722,1,4,0,13,0,0,0,0,0,2024
62,MateuszBartkowiak,GOR,Tak,12,18,3,21,34,0.618,3,3,3,24,1,0,0,0,0,2019
67,MateuszBartkowiak,GOR,Nie,4,0,0,0,4,0,0,0,0,4,0,0,0,0,0,2020
53,MateuszBartkowiak,GRU,Tak,12,28,6,34,39,0.872,3,4,11,21,0,0,0,0,0,2021
50,MateuszBartkowiak,GOR,Tak,15,30,5,35,43,0.814,2,6,12,22,0,0,0,0,1,2022
53,MateuszBartkowiak,GOR,Tak,12,24,8,32,34,0.941,2,5,8,19,0,0,0,0,0,2023
88,MateuszBorowicz,TAR,Tak,18,23,4,27,50,0.54,2,4,9,33,1,0,0,0,1,2013
68,MateuszBorowicz,TAR,Nie,7,10,4,14,21,0.667,0,2,6,11,1,0,0,1,0,2014
73,MateuszBurzy?ski,ZIE,Nie,3,1,0,1,8,0.125,0,0,1,7,0,0,0,0,0,2017
40,MateuszCierniak,LUB,Tak,18,63,17,80,60,1.333,6,12,21,19,0,0,0,2,0,2021
32,MateuszCierniak,LUB,Tak,20,96,21,117,78,1.5,12,20,20,25,0,0,0,1,0,2022
22,MateuszCierniak,LUB,Tak,20,133,19,152,83,1.831,25,15,28,13,1,0,0,1,0,2023
26,MateuszCierniak,LUB,Tak,20,119,26,145,85,1.706,13,28,24,17,0,1,0,1,1,2024
99,MateuszGradka,WRO,Nie,1,0,0,0,2,0,0,0,0,1,0,0,0,0,1,2012
89,MateuszJaworski,WRO,Nie,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2007
58,MateuszJurga,LES,Nie,2,4,0,4,4,1,1,0,1,2,0,0,0,0,0,2007
80,MateuszLampkowski,TOR,Nie,3,2,0,2,4,0.5,0,1,0,2,0,1,0,0,0,2008
66,MateuszLampkowski,TOR,Nie,6,9,3,12,17,0.706,0,2,5,10,0,0,0,0,0,2009
101,MateuszLampkowski,TOR,Nie,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2012
69,MateuszPanicz,WRO,Nie,16,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2021
72,MateuszPanicz,WRO,Nie,13,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2022
75,MateuszPanicz,WRO,Nie,6,4,0,4,19,0.211,0,0,4,14,0,0,0,1,0,2023
71,MateuszRujner,GRU,Nie,1,0,0,0,3,0,0,0,0,2,0,0,0,1,0,2015
49,MateuszRujner,GRU,Nie,5,13,3,16,15,1.067,2,2,3,7,0,1,0,0,0,2016
67,MateuszRujner,GRU,Nie,2,3,1,4,7,0.571,0,1,1,4,0,0,0,1,0,2017
44,MateuszSzczepaniak,CZE,Tak,16,74,22,96,69,1.391,6,15,26,21,0,0,0,1,0,2007
57,MateuszSzczepaniak,CZE,Tak,17,68,7,75,75,1,9,9,23,31,0,1,0,1,1,2008
75,MateuszSzczepaniak,BYD,Nie,7,13,4,17,22,0.773,1,2,6,13,0,0,0,0,0,2013
45,MateuszSzczepaniak,RYB,Tak,10,31,4,35,29,1.207,4,6,7,11,1,0,0,0,0,2020
49,MateuszSzczepaniak,GRU,Nie,1,2,1,3,3,1,0,1,0,2,0,0,0,0,0,2023
75,MateuszSzostek,RZE,Nie,6,5,0,5,10,0.5,1,1,0,8,0,0,0,0,0,2007
86,MateuszSzostek,RZE,Nie,6,2,0,2,15,0.133,0,0,2,11,2,0,0,0,0,2008
66,MateuszTonder,ZIE,Nie,8,11,1,12,21,0.571,2,1,3,13,1,0,0,0,1,2017
62,MateuszTonder,ZIE,Nie,14,13,0,13,21,0.619,3,1,2,11,1,0,0,3,0,2018
61,MateuszTonder,ZIE,Nie,13,15,2,17,25,0.68,1,3,6,15,0,0,0,0,0,2019
46,MateuszTonder,ZIE,Tak,17,45,7,52,44,1.182,6,4,19,14,0,0,0,0,1,2020
47,MateuszTonder,ZIE,Nie,8,25,3,28,23,1.217,5,3,4,10,0,0,0,1,0,2021
63,MateuszTudzie?,RYB,Tak,14,17,5,22,39,0.564,0,2,13,20,0,0,2,1,1,2020
33,MateuszTudzie?,LUB,Nie,6,3,0,3,2,1.5,1,0,0,1,0,0,0,0,0,2022
69,MathiasPollestad,GOR,Nie,12,8,0,8,15,0.533,0,1,6,8,0,0,0,0,0,2023
76,MathiasPollestad,GOR,Nie,8,0,0,0,3,0,0,0,0,3,0,0,0,0,0,2024
47,MatiasNielsen,OST,Tak,8,28,1,29,29,1,0,9,10,10,0,0,0,0,0,2022
79,MauriceBrown,LES,Nie,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2023
28,MaxFricke,RYB,Tak,13,107,7,114,66,1.727,17,18,20,8,2,1,0,0,0,2016
29,MaxFricke,RYB,Tak,11,97,6,103,59,1.746,18,16,11,11,2,0,0,1,0,2017
32,MaxFricke,WRO,Tak,18,117,10,127,81,1.568,15,21,30,13,1,0,0,1,0,2018
21,MaxFricke,WRO,Tak,18,124,22,146,81,1.802,13,24,37,7,0,0,0,0,0,2019
33,MaxFricke,WRO,Tak,18,99,16,115,74,1.554,10,20,29,14,0,0,0,1,0,2020
19,MaxFricke,ZIE,Tak,14,130,8,138,76,1.816,15,30,25,6,0,0,0,0,0,2021
12,MaxFricke,GRU,Tak,14,134,8,142,71,2,26,21,14,7,2,0,0,0,1,2023
12,MaxFricke,GRU,Tak,15,161,11,172,83,2.072,29,28,18,7,1,0,0,0,0,2024
75,MaximLobzenko,WRO,Nie,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2011
68,Mi?oszWysocki,GRU,Nie,1,0,0,0,3,0,0,0,0,2,0,0,0,0,1,2021
61,Micha?Curzytek,WRO,Nie,13,14,3,17,29,0.586,1,4,3,16,1,0,2,2,0,2020
55,Micha?Curzytek,WRO,Tak,18,38,7,45,55,0.818,3,9,11,29,1,0,0,1,1,2021
